time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2014-11-18T18:29:45.200Z,19.4968,-155.6752,5.8,1,Md,,72,0.02694946,0.09,hv,hv60803676,2014-11-18T23:34:10.500Z,"20km ENE of Honaunau-Napoopoo, Hawaii",earthquake
2014-11-18T18:26:29.200Z,64.6127,-17.4117,13.44,4.6,mb,,120,1.688,0.89,us,usc000syir,2014-11-19T02:29:02.537Z,"113km WNW of Hofn, Iceland",earthquake
2014-11-18T18:21:37.530Z,64.5451,-17.8154,5.64,4.3,mb,,123,1.525,0.89,us,usc000syjv,2014-11-19T02:24:10.881Z,"127km S of Akureyri, Iceland",earthquake
2014-11-18T18:19:49.170Z,38.8195,-122.8126678,2.28,1.39,md,26,39,0.004385,0.03,nc,nc72349421,2014-11-18T20:32:04.321Z,"6km NW of The Geysers, California",earthquake
2014-11-18T18:09:51.450Z,33.42,-117.0158333,8.11,0.92,ml,15,71,0.03364,0.3,ci,ci37062175,2014-11-18T18:19:15.190Z,"12km E of Rainbow, California",earthquake
2014-11-18T18:06:06.170Z,38.8271675,-122.8101654,3.26,0.47,md,10,82,0.003768,0.02,nc,nc72349411,2014-11-18T18:27:06.799Z,"7km W of Cobb, California",earthquake
2014-11-18T17:53:01.280Z,38.7745018,-122.7211685,2.29,0.88,md,7,110,0.00331,0.01,nc,nc72349401,2014-11-18T18:18:02.912Z,"3km E of The Geysers, California",earthquake
2014-11-18T17:49:19.470Z,33.693,-116.7465,18.28,0.86,ml,25,69,0.03248,0.24,ci,ci37062167,2014-11-18T18:19:18.270Z,"5km SSW of Idyllwild, California",earthquake
2014-11-18T17:47:20.720Z,38.8173332,-122.8171692,2.93,0.43,md,9,74,0.008207,0.02,nc,nc72349396,2014-11-18T18:03:04.743Z,"6km NW of The Geysers, California",earthquake
2014-11-18T17:43:40.000Z,61.5199,-150.0203,35,1.6,ml,,,,0.4,ak,ak11444752,2014-11-18T18:46:54.355Z,"3km W of Big Lake, Alaska",earthquake
2014-11-18T17:36:05.100Z,19.3963,-155.621,3.2,0.7,Md,,147.6,0.00898315,0.13,hv,hv60803666,2014-11-19T01:07:50.962Z,"25km NW of Pahala, Hawaii",earthquake
2014-11-18T16:40:18.000Z,62.482,-149.2609,62.9,0.9,ml,,,,0.07,ak,ak11444674,2014-11-18T21:22:01.164Z,"47km NE of Y, Alaska",earthquake
2014-11-18T16:26:25.340Z,40.1333351,-123.8166656,20.05,1.86,md,8,97,0.1041,0.04,nc,nc72349376,2014-11-18T17:45:06.943Z,"1km NNE of Redway, California",earthquake
2014-11-18T16:16:07.600Z,36.8699,-98.3386,4.655,3.7,ml,,122,,0.43,us,usc000syi4,2014-11-19T04:24:57.492Z,"12km N of Cherokee, Oklahoma",earthquake
2014-11-18T16:04:02.740Z,33.2826667,-116.8406667,12.2,1.45,ml,41,54,0.07311,0.21,ci,ci37062159,2014-11-18T18:19:39.310Z,"17km S of Aguanga, California",earthquake
2014-11-18T16:02:06.570Z,-23.532,-174.9895,10,5.3,mb,,55,6.27,1.02,us,usc000syi1,2014-11-19T00:04:39.517Z,"243km S of `Ohonua, Tonga",earthquake
2014-11-18T15:52:12.000Z,63.557,-150.6516,10.8,1.4,ml,,,,0.62,ak,ak11444659,2014-11-18T17:27:24.411Z,"86km WNW of Cantwell, Alaska",earthquake
2014-11-18T15:48:51.950Z,38.8396683,-122.8291702,2.65,1.14,md,22,55,0.00505,0.03,nc,nc72349361,2014-11-18T17:30:07.947Z,"9km WNW of Cobb, California",earthquake
2014-11-18T15:27:42.890Z,36.8129997,-120.8493347,2.28,1.57,md,7,135,0.03762,0.03,nc,nc72349351,2014-11-18T17:00:06.473Z,"24km SW of South Dos Palos, California",earthquake
2014-11-18T15:20:50.060Z,30.0303,131.1578,21.98,5,mb,,55,1.594,0.55,us,usc000syhr,2014-11-18T23:23:17.449Z,"79km S of Nishinoomote, Japan",earthquake
2014-11-18T15:14:58.000Z,63.9387,-149.7995,5.4,1.4,ml,,,,0.57,ak,ak11444588,2014-11-18T16:18:50.366Z,"41km WNW of Healy, Alaska",earthquake
2014-11-18T14:59:44.010Z,33.6668333,-116.7555,13.58,0.54,ml,17,118,0.05606,0.19,ci,ci37062143,2014-11-18T18:19:51.475Z,"8km SSW of Idyllwild, California",earthquake
2014-11-18T14:50:32.070Z,33.8418333,-117.1285,7.47,1.24,ml,47,40,0.057,0.26,ci,ci37062135,2014-11-18T18:21:04.200Z,"1km WNW of Lakeview, California",earthquake
2014-11-18T14:38:25.500Z,48.2213,-121.7623,13.9,0.7,Md,,147.6,0.11678099,0.03,uw,uw60919422,2014-11-18T19:57:11.682Z,"12km WSW of Darrington, Washington",earthquake
2014-11-18T14:18:30.870Z,-5.1864,147.0586,185.8,4.4,mb,,123,3.137,0.42,us,usc000syf2,2014-11-18T22:25:30.044Z,"139km E of Madang, Papua New Guinea",earthquake
2014-11-18T14:06:17.800Z,24.9348,123.5057,12.85,4.8,mb,,59,0.647,0.65,us,usc000syf1,2014-11-18T22:08:44.599Z,"72km NE of Yonakuni, Japan",earthquake
2014-11-18T13:57:45.460Z,24.8233,123.3168,45.67,4.5,mb,,86,0.45,0.77,us,usc000syez,2014-11-18T22:00:19.228Z,"50km NE of Yonakuni, Japan",earthquake
2014-11-18T13:49:38.560Z,38.8206673,-122.8468323,1.96,0.57,md,5,225,0.009538,0.01,nc,nc72349326,2014-11-18T16:02:05.717Z,"9km WNW of The Geysers, California",earthquake
2014-11-18T13:48:45.900Z,37.3718338,-122.1894989,5.97,1.31,md,6,108,0.01137,0.02,nc,nc72349321,2014-11-18T15:33:07.638Z,"3km SSE of Ladera, California",earthquake
2014-11-18T13:48:12.108Z,41.8759,-119.6241,1.961,2.14,ml,4,220.89,0.506,0.1299,nn,nn00468499,2014-11-18T23:28:49.783Z,"69km ESE of Lakeview, Oregon",earthquake
2014-11-18T13:31:13.700Z,46.8443,-112.6763,1.5,2.3,mc,11,161.999987040001,0.3144103,0.36,mb,mb30819,2014-11-18T13:31:29.443Z,"12km S of Lincoln, Montana",earthquake
2014-11-18T13:23:31.870Z,33.7801667,-116.1603333,2.35,1.61,ml,50,68,0.05358,0.2,ci,ci37062127,2014-11-18T18:21:09.800Z,"8km NE of Indio, California",earthquake
2014-11-18T13:20:29.750Z,37.5118332,-118.6706696,8.84,1.52,md,13,107,0.1238,0.06,nc,nc72349311,2014-11-18T14:36:05.687Z,"25km NW of West Bishop, California",earthquake
2014-11-18T13:12:08.952Z,41.9038,-119.6379,0.8059,2.28,ml,5,120.81,0.495,0.0795,nn,nn00468398,2014-11-18T23:19:51.201Z,"66km ESE of Lakeview, Oregon",earthquake
2014-11-18T13:06:16.030Z,44.6516667,-109.9476667,15.76,1.78,md,12,212,0.082,0.2,uu,uu60092217,2014-11-18T17:04:18.510Z,"72km WNW of Cody, Wyoming",earthquake
2014-11-18T13:04:20.600Z,46.7446,-111.5668,0,2.4,mc,12,194.399984448001,0.646787,0.31,mb,mb30818,2014-11-18T13:05:06.656Z,"29km E of Helena Valley Northeast, Montana",earthquake
2014-11-18T12:44:18.200Z,19.476,-155.5875,3,0.9,Md,,75.6,0.00898315,0.08,hv,hv60803586,2014-11-19T01:13:05.996Z,"29km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-11-18T12:43:22.330Z,1.9541,126.4458,35,5.1,mb,,94,1.492,1.37,us,usc000syen,2014-11-18T20:45:58.938Z,"151km ENE of Bitung, Indonesia",earthquake
2014-11-18T12:20:20.712Z,41.8662,-119.6379,0,1.28,ml,4,222.15,0.497,0.0859,nn,nn00468496,2014-11-18T23:10:17.234Z,"68km ESE of Lakeview, Oregon",earthquake
2014-11-18T12:15:35.930Z,54.1705,169.2155,10,4.7,mb,,98,3.258,0.69,us,usc000syem,2014-11-18T20:18:17.541Z,"237km ESE of Nikol'skoye, Russia",earthquake
2014-11-18T12:09:58.000Z,65.2017,-148.9682,0.7,1.1,ml,,,,0.41,ak,ak11444443,2014-11-18T13:42:28.920Z,"59km NW of Ester, Alaska",earthquake
2014-11-18T12:00:51.940Z,34.2435,-118.5786667,15.53,1.43,ml,17,56,0.07825,0.24,ci,ci37062119,2014-11-18T18:19:51.920Z,"7km NE of West Hills, California",earthquake
2014-11-18T11:48:07.440Z,37.0165,-97.8968,5,2.4,mb_lg,,69,0.079,0.5,us,usc000symv,2014-11-18T22:35:14.000Z,"19km SE of Anthony, Kansas",earthquake
2014-11-18T11:42:10.500Z,18.7292,-66.1295,41,2.3,Md,10,259.2,0.41951324,0.27,pr,pr14322005,2014-11-18T16:26:11.806Z,"29km N of San Juan, Puerto Rico",earthquake
2014-11-18T11:08:50.450Z,35.9900017,-120.9391632,11.79,1.87,md,24,129,0.05324,0.08,nc,nc72349291,2014-11-18T13:48:03.877Z,"29km SE of King City, California",earthquake
2014-11-18T10:54:38.000Z,61.8677,-149.6446,32.7,1.7,ml,,,,0.4,ak,ak11444381,2014-11-18T12:25:14.147Z,"24km ENE of Willow, Alaska",earthquake
2014-11-18T10:52:48.700Z,19.413,-155.6347,3.8,0.7,Md,,180,0.00898315,0.04,hv,hv60803551,2014-11-19T01:18:47.107Z,"24km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-11-18T10:52:02.000Z,63.5063,-148.9019,9.8,1.3,ml,,,,0.37,ak,ak11444379,2014-11-18T12:25:13.497Z,"13km N of Cantwell, Alaska",earthquake
2014-11-18T10:49:53.720Z,33.6246667,-116.736,16.46,1.15,ml,44,33,0.03879,0.2,ci,ci37062111,2014-11-18T18:21:17.910Z,"9km NW of Anza, California",earthquake
2014-11-18T10:45:52.000Z,60.1872,-141.3391,0.6,1.3,ml,,,,0.57,ak,ak11444378,2014-11-18T12:25:15.560Z,"62km ENE of Cape Yakataga, Alaska",earthquake
2014-11-18T10:42:20.420Z,38.8213348,-122.8248367,3.19,0.71,md,13,69,0.008159,0.02,nc,nc72349276,2014-11-18T11:23:02.535Z,"7km NW of The Geysers, California",earthquake
2014-11-18T10:37:51.570Z,38.793335,-122.7580032,1.75,0.54,md,12,102,0.01945,0.01,nc,nc72349271,2014-11-18T10:56:01.852Z,"1km N of The Geysers, California",earthquake
2014-11-18T10:34:57.000Z,61.5453,-150.545,52.6,1.5,ml,,,,0.28,ak,ak11444377,2014-11-18T12:25:14.801Z,"31km W of Big Lake, Alaska",earthquake
2014-11-18T10:30:03.390Z,19.5186,120.3761,10,4.6,mb,,65,3.347,1.1,us,usc000sye9,2014-11-18T18:32:37.027Z,"114km NNW of Pagudpud, Philippines",earthquake
2014-11-18T10:22:35.000Z,62.239,-150.303,35.5,2.2,ml,,,,0.32,ak,ak11444372,2014-11-18T12:25:17.537Z,"13km SW of Talkeetna, Alaska",earthquake
2014-11-18T10:18:42.970Z,20.6182,121.4251,41.77,4.7,mb,,103,2.212,0.92,us,usc000sye2,2014-11-18T18:21:19.383Z,"47km WSW of Itbayat, Philippines",earthquake
2014-11-18T10:11:02.000Z,18.9085,-65.1796,43,2.5,Md,6,262.8,0.6054645,0.44,pr,pr14322004,2014-11-18T18:13:32.932Z,"67km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake
2014-11-18T10:08:14.000Z,61.7163,-147.6295,32.9,1.9,ml,,,,0.86,ak,ak11444365,2014-11-18T11:07:22.465Z,"65km E of Sutton-Alpine, Alaska",earthquake
2014-11-18T10:03:20.000Z,60.1575,-152.7763,109.2,2.9,ml,,,,0.54,ak,ak11444360,2014-11-18T18:06:00.423Z,"36km S of Redoubt Volcano, Alaska",earthquake
2014-11-18T09:57:50.000Z,63.1965,-150.7001,133.8,1.7,ml,,,,0.24,ak,ak11444359,2014-11-18T11:07:23.880Z,"90km WSW of Cantwell, Alaska",earthquake
2014-11-18T09:29:50.650Z,35.9176667,-116.7595,2.62,1.64,ml,18,77,0.1007,0.11,ci,ci37062103,2014-11-18T18:52:38.691Z,"60km ENE of Searles Valley, California",earthquake
2014-11-18T09:18:34.470Z,38.8098335,-122.8128357,2.51,1.38,md,25,50,0.0128,0.03,nc,nc72349256,2014-11-18T13:21:06.063Z,"6km NW of The Geysers, California",earthquake
2014-11-18T09:15:57.180Z,19.3966,120.3663,30.99,5.2,mb,,28,4.888,1.13,us,usc000sydv,2014-11-18T17:18:34.250Z,"102km NNW of Pagudpud, Philippines",earthquake
2014-11-18T09:14:48.560Z,19.4791,120.4628,22.39,4.8,mb,,100,3.371,0.9,us,usc000sydq,2014-11-18T17:17:17.388Z,"107km NNW of Pagudpud, Philippines",earthquake
2014-11-18T09:13:26.210Z,33.2263333,-116.7526667,8.04,1.11,ml,37,44,0.01089,0.21,ci,ci37062095,2014-11-18T18:22:25.430Z,"21km NW of Julian, California",earthquake
2014-11-18T09:08:34.280Z,34.0345,-117.5206667,11.53,0.9,ml,23,112,0.04524,0.15,ci,ci37062087,2014-11-18T22:51:18.940Z,"4km N of Mira Loma, California",earthquake
2014-11-18T09:02:55.000Z,60.9927,-147.2733,24.5,1.5,ml,,,,0.24,ak,ak11444348,2014-11-18T11:07:23.229Z,"52km WSW of Valdez, Alaska",earthquake
2014-11-18T08:50:23.730Z,37.9821663,-122.0606689,15.2,1.59,md,18,82,0.05693,0.07,nc,nc72349226,2014-11-18T12:51:05.437Z,"1km E of Pacheco, California",earthquake
2014-11-18T08:47:52.920Z,38.8250008,-122.8113327,3.63,0.88,md,21,52,0.001881,0.02,nc,nc72349221,2014-11-18T09:18:02.067Z,"7km W of Cobb, California",earthquake
2014-11-18T08:46:15.000Z,62.91,-150.4139,111.8,1.4,ml,,,,0.61,ak,ak11444296,2014-11-18T09:38:59.572Z,"67km NNW of Talkeetna, Alaska",earthquake
2014-11-18T08:30:28.030Z,1.8742,126.5715,41,4.9,mb,,107,1.353,1.29,us,usc000sydh,2014-11-18T16:33:01.123Z,"149km NW of Kota Ternate, Indonesia",earthquake
2014-11-18T08:27:51.470Z,16.9023,-99.9321,45.93,4.5,mb,,178,1.461,0.87,us,usc000sydg,2014-11-18T18:04:42.877Z,"6km NW of Acapulco de Juarez, Mexico",earthquake
2014-11-18T08:22:13.190Z,38.8033333,-122.7991638,2.94,1.21,md,22,57,0.005524,0.03,nc,nc72349196,2014-11-18T08:49:03.079Z,"4km NW of The Geysers, California",earthquake
2014-11-18T08:12:55.000Z,65.358,-150.0241,0,1.5,ml,,,,0.3,ak,ak11444289,2014-11-18T09:38:58.929Z,"48km NE of Manley Hot Springs, Alaska",earthquake
2014-11-18T08:01:26.878Z,41.8676,-119.6328,0,1.73,ml,5,222.04,0.5,0.1566,nn,nn00468435,2014-11-18T19:06:29.747Z,"68km ESE of Lakeview, Oregon",earthquake
2014-11-18T07:59:14.390Z,31.7225,-40.6915,10,5.1,mb,,63,21.601,0.82,us,usc000sydc,2014-11-18T16:01:46.118Z,"Northern Mid-Atlantic Ridge",earthquake
2014-11-18T07:34:58.763Z,41.8642,-119.6252,1.2355,1.69,ml,5,222.75,0.506,0.109,nn,nn00468431,2014-11-18T20:27:02.884Z,"73km SE of Lakeview, Oregon",earthquake
2014-11-18T07:34:26.410Z,34.1721667,-116.835,13.95,0.95,ml,25,95,0.1146,0.14,ci,ci37062079,2014-11-18T22:48:14.600Z,"9km S of Big Bear City, California",earthquake
2014-11-18T07:29:52.000Z,63.5122,-149.0552,5.8,0.6,ml,,,,0.47,ak,ak11444236,2014-11-18T21:21:58.549Z,"14km NNW of Cantwell, Alaska",earthquake
2014-11-18T07:00:03.200Z,19.284,-66.3261,31,2.4,Md,6,298.8,1.01509627,0.2,pr,pr14322003,2014-11-18T08:18:27.224Z,"90km N of Brenas, Puerto Rico",earthquake
2014-11-18T06:57:51.400Z,19.297,-66.3233,30,2.7,Md,11,277.2,1.028571,0.18,pr,pr14322002,2014-11-18T15:00:33.883Z,"91km N of Brenas, Puerto Rico",earthquake
2014-11-18T06:55:44.000Z,67.0214,-146.6193,7.6,2.3,ml,,,,0.85,ak,ak11444231,2014-11-18T08:17:30.133Z,"78km NW of Fort Yukon, Alaska",earthquake
2014-11-18T06:54:49.250Z,38.7885017,-122.7343369,2.43,1.12,md,17,55,0.005578,0.03,nc,nc72349171,2014-11-18T10:40:02.437Z,"2km ENE of The Geysers, California",earthquake
2014-11-18T06:48:08.530Z,1.9998,126.6897,50.5,4.6,mb,,145,1.395,0.84,us,usc000syd7,2014-11-18T14:50:48.585Z,"149km WNW of Tobelo, Indonesia",earthquake
2014-11-18T06:44:00.120Z,40.2688333,-121.2421667,0.05,2.12,md,17,137,0.1882,0.09,nc,nc72349161,2014-11-19T02:38:04.135Z,"4km SSW of Chester, California",earthquake
2014-11-18T06:33:20.121Z,41.9107,-119.6227,0.8286,1.47,ml,4,130.44,0.506,0.0767,nn,nn00468393,2014-11-18T20:28:09.017Z,"68km ESE of Lakeview, Oregon",earthquake
2014-11-18T06:29:02.000Z,62.2409,-153.341,0.1,1.5,ml,,,,0.49,ak,ak11444225,2014-11-18T08:17:25.992Z,"140km ESE of McGrath, Alaska",earthquake
2014-11-18T06:28:56.080Z,33.7088333,-116.8186667,17.53,0.73,ml,31,59,0.0823,0.23,ci,ci37062071,2014-11-18T18:20:27.521Z,"8km ESE of Valle Vista, California",earthquake
2014-11-18T06:21:14.810Z,38.7874985,-122.75,3.66,1.98,md,46,40,0.01121,0.04,nc,nc72349156,2014-11-18T10:20:05.749Z,"1km NNE of The Geysers, California",earthquake
2014-11-18T06:12:04.250Z,7.5054,94.4557,10,4.5,mb,,153,3.353,0.89,us,usc000syd3,2014-11-18T14:14:42.164Z,"135km ESE of Mohean, India",earthquake
2014-11-18T06:11:59.460Z,37.7441667,-113.2605,2.99,1.03,md,6,108,0.149,0.19,uu,uu60092212,2014-11-18T17:00:40.610Z,"19km WNW of Cedar City, Utah",earthquake
2014-11-18T06:10:17.270Z,38.8266678,-122.8105011,3.67,0.52,md,8,99,0.003285,0.02,nc,nc72349146,2014-11-18T07:28:02.903Z,"7km W of Cobb, California",earthquake
2014-11-18T06:06:24.930Z,7.4662,94.3963,10,5.2,mb,,61,3.371,1.55,us,usc000syd1,2014-11-18T14:09:00.923Z,"131km ESE of Mohean, India",earthquake
2014-11-18T05:57:55.180Z,38.7854996,-122.7346649,2.06,1.92,md,36,55,0.002774,0.05,nc,nc72349136,2014-11-18T09:50:04.552Z,"2km ENE of The Geysers, California",earthquake
2014-11-18T05:42:52.670Z,38.7676659,-122.7106705,2.72,0.77,md,10,128,0.007592,0.02,nc,nc72349131,2014-11-18T06:08:03.001Z,"4km ESE of The Geysers, California",earthquake
2014-11-18T05:26:50.329Z,41.8141,-119.5963,3.9104,0.91,ml,4,231.14,0.534,0.0395,nn,nn00468391,2014-11-18T08:13:35.147Z,"74km ESE of Lakeview, Oregon",earthquake
2014-11-18T05:23:35.590Z,38.9673333,-123.1545,3.62,2.04,md,37,43,0.03999,0.07,nc,nc72349121,2014-11-19T02:09:06.387Z,"18km S of Talmage, California",earthquake
2014-11-18T05:23:06.717Z,41.8207,-119.6006,1.954,1.9,ml,4,126.46,0.53,0.215,nn,nn00468378,2014-11-18T20:20:41.218Z,"68km ESE of Lakeview, Oregon",earthquake
2014-11-18T05:08:52.000Z,62.8564,-151.035,103,1.8,ml,,,,0.55,ak,ak11444169,2014-11-18T06:56:26.581Z,"76km NW of Talkeetna, Alaska",earthquake
2014-11-18T05:08:29.940Z,38.8045006,-122.8693314,2.13,0.56,md,11,173,0.007721,0.04,nc,nc72349111,2014-11-18T05:28:01.961Z,"10km WNW of The Geysers, California",earthquake
2014-11-18T05:03:15.270Z,1.9597,126.5675,35,4.9,mb,,135,1.425,1.32,us,usc000sycr,2014-11-18T13:05:55.658Z,"157km NW of Kota Ternate, Indonesia",earthquake
2014-11-18T04:56:10.830Z,1.9316,126.5402,35,5,mb,,103,1.417,1.31,us,usc000sycs,2014-11-18T12:58:48.557Z,"156km NW of Kota Ternate, Indonesia",earthquake
2014-11-18T04:53:01.120Z,38.7873344,-122.7356644,2.51,0.77,md,8,92,0.004175,0.02,nc,nc72349106,2014-11-18T05:16:02.538Z,"2km ENE of The Geysers, California",earthquake
2014-11-18T04:49:21.000Z,62.0926,-147.9751,21.9,1.4,ml,,,,0.23,ak,ak11444125,2014-11-18T06:56:25.969Z,"56km NE of Sutton-Alpine, Alaska",earthquake
2014-11-18T04:47:20.290Z,1.8513,126.4974,64.62,5.9,mwb,,19,1.38,0.57,us,usc000sycq,2014-11-18T17:49:27.000Z,"152km NW of Kota Ternate, Indonesia",earthquake
2014-11-18T04:39:28.457Z,39.5188,-120.6047,12.1143,0.33,ml,9,199.88,0.118,0.1556,nn,nn00468375,2014-11-18T07:50:30.845Z,"19km ESE of Downieville, California",earthquake
2014-11-18T04:25:28.300Z,38.9673347,-123.1558304,3.18,2.01,md,12,90,0.03923,0.05,nc,nc72349101,2014-11-18T08:33:06.754Z,"18km S of Talmage, California",earthquake
2014-11-18T04:22:46.564Z,41.9097,-119.642,0,0.94,ml,4,214.85,0.492,0.1277,nn,nn00468390,2014-11-18T07:40:30.288Z,"65km ESE of Lakeview, Oregon",earthquake
2014-11-18T04:21:08.420Z,37.2853,-97.6267,1.59,2.5,mb_lg,,58,0.029,0.35,us,usc000syi8,2014-11-18T17:04:03.000Z,"11km S of Conway Springs, Kansas",earthquake
2014-11-18T04:19:25.930Z,38.8421669,-122.8308334,2.62,0.64,md,14,61,0.005096,0.01,nc,nc72349091,2014-11-18T04:35:02.823Z,"9km WNW of Cobb, California",earthquake
2014-11-18T04:18:44.060Z,33.7788333,-116.0078333,1.9,2.85,ml,61,41,0.1242,0.21,ci,ci37062063,2014-11-18T22:27:43.286Z,"18km NE of Coachella, California",earthquake
2014-11-18T04:09:22.000Z,36.6544,-98.2555,4.741,2.6,ml,,103,,0.7,us,usc000syhv,2014-11-18T22:12:10.000Z,"12km N of Helena, Oklahoma",earthquake
2014-11-18T03:36:10.340Z,36.0183333,-117.776,2.16,0.17,ml,8,111,0.01109,0.12,ci,ci37062055,2014-11-18T18:48:53.671Z,"41km N of China Lake Acres, California",earthquake
2014-11-18T03:33:11.086Z,41.8697,-119.6366,0.3237,1.74,ml,4,221.62,0.497,0.0479,nn,nn00468389,2014-11-18T07:28:17.043Z,"68km ESE of Lakeview, Oregon",earthquake
2014-11-18T03:25:41.910Z,7.4546,94.3792,35,5.5,mb,,44,3.376,1.14,us,usc000syca,2014-11-18T20:57:22.000Z,"130km ESE of Mohean, India",earthquake
2014-11-18T03:23:58.200Z,18.6651,-67.1348,65,3.2,Md,14,288,0.19762936,0.17,pr,pr14322001,2014-11-18T11:26:30.614Z,"19km N of San Antonio, Puerto Rico",earthquake
2014-11-18T03:06:53.700Z,38.8424988,-122.8300018,2.75,1.49,md,30,58,0.005796,0.03,nc,nc72349061,2014-11-18T03:48:02.530Z,"9km WNW of Cobb, California",earthquake
2014-11-18T03:06:32.580Z,38.8434982,-122.8294983,2.75,1.9,md,36,58,0.006775,0.03,nc,nc72349056,2014-11-18T03:48:02.370Z,"9km WNW of Cobb, California",earthquake
2014-11-18T03:04:09.979Z,39.5274,-120.6093,13.5341,0.38,ml,6,201.43,0.109,0.1669,nn,nn00468388,2014-11-18T07:23:21.860Z,"19km E of Downieville, California",earthquake
2014-11-18T02:52:58.000Z,63.493,-151.0087,1.1,1.8,ml,,,,0.62,ak,ak11444084,2014-11-18T04:16:06.321Z,"103km W of Cantwell, Alaska",earthquake
2014-11-18T02:52:39.740Z,35.3451667,-118.6561667,0.97,1.18,ml,11,133,0.1169,0.22,ci,ci37062047,2014-11-18T18:20:34.040Z,"20km N of Bear Valley Springs, California",earthquake
2014-11-18T02:50:08.300Z,36.0728,-89.8243,11.2,2.2,md,,86.3999930880005,0.05389892,0.24,nm,nm60062147,2014-11-18T10:52:42.351Z,"1km SSE of Steele, Missouri",earthquake
2014-11-18T02:42:03.529Z,41.8847,-119.6211,0.6373,2.21,ml,4,219.53,0.508,0.1337,nn,nn00468387,2014-11-18T20:14:25.544Z,"71km ESE of Lakeview, Oregon",earthquake
2014-11-18T02:35:31.820Z,40.494,-111.338,12.2,1.14,ml,9,118,0.008,0.11,uu,uu60092197,2014-11-18T16:55:27.980Z,"6km ESE of Heber, Utah",earthquake
2014-11-18T02:27:49.600Z,39.5279999,-120.6236649,15.49,1.85,md,7,205,0.1039,0.02,nc,nc72349046,2014-11-18T06:01:19.380Z,"18km ESE of Downieville, California",earthquake
2014-11-18T02:11:53.860Z,37.6483345,-118.940834,8.58,1.06,md,11,116,0.0177,0.03,nc,nc72349041,2014-11-18T02:40:03.311Z,"2km E of Mammoth Lakes, California",earthquake
2014-11-18T02:05:39.990Z,37.6539993,-118.8519974,4.72,0.75,md,8,138,0.0205,0.02,nc,nc72349036,2014-11-18T02:25:02.195Z,"10km E of Mammoth Lakes, California",earthquake
2014-11-18T02:00:26.670Z,37.869,-119.235,21.86,1.37,ml,5,137.65,0.323,,nn,nn00468363,2014-11-18T02:02:04.706Z,"33km NW of Mammoth Lakes, California",earthquake
2014-11-18T01:51:39.900Z,18.6303,-64.504,70,2.8,Md,6,306,0.23805355,0.1,pr,pr14322000,2014-11-18T09:54:19.309Z,"26km NNE of Road Town, British Virgin Islands",earthquake
2014-11-18T01:46:48.500Z,19.4295,-155.6257,4.1,2.4,Ml,,147.6,0.02694946,0.1,hv,hv60803431,2014-11-18T23:09:39.294Z,"25km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-11-18T01:36:44.000Z,63.4938,-148.1935,0.1,1.6,ml,,,,0.57,ak,ak11443997,2014-11-18T02:34:17.385Z,"39km ENE of Cantwell, Alaska",earthquake
2014-11-18T01:25:19.000Z,60.0955,-151.5948,19.6,1.4,ml,,,,0.52,ak,ak11443994,2014-11-18T02:34:16.673Z,"34km SSW of Cohoe, Alaska",earthquake
2014-11-18T00:53:57.240Z,39.5935,-112.1036667,11.58,1.43,md,8,84,0.221,0.17,uu,uu60092192,2014-11-18T16:52:21.070Z,"26km WSW of Nephi, Utah",earthquake
2014-11-18T00:53:32.760Z,38.7816658,-122.7566681,2.19,0.48,md,9,74,0.01303,0.01,nc,nc72349016,2014-11-18T00:55:09.680Z,"0km N of The Geysers, California",earthquake
2014-11-18T00:50:43.800Z,46.3095,-122.3525,13.6,-0.1,Md,,248.4,0.00898315,0.08,uw,uw60919042,2014-11-18T19:26:21.379Z,"28km SSW of Morton, Washington",earthquake
2014-11-18T00:47:15.710Z,38.8321648,-122.8820038,2.78,0.53,md,7,105,0.006154,0.03,nc,nc72349001,2014-11-18T00:48:49.620Z,"12km ENE of Cloverdale, California",earthquake
2014-11-18T00:41:53.700Z,48.3378,-122.2145,14.7,1.1,Md,,90,0.10779783,0.11,uw,uw60919037,2014-11-18T19:13:23.919Z,"7km SSE of Big Lake, Washington",earthquake
2014-11-18T00:37:25.290Z,38.1859,73.0076,131.48,5,mb,,99,2.2,1.39,us,usc000sybi,2014-11-18T08:40:03.668Z,"84km W of Murghob, Tajikistan",earthquake
2014-11-18T00:36:42.550Z,35.0413333,-117.6768333,0.01,1.33,ml,13,110,0.1079,0.23,ci,ci37062039,2014-11-18T18:47:18.659Z,"5km NNW of Boron, California",quarry_blast
2014-11-18T00:22:07.810Z,36.0306667,-117.775,2.09,-0.07,ml,8,114,0.009591,0.11,ci,ci37062031,2014-11-18T18:43:33.611Z,"42km N of Inyokern, California",earthquake
2014-11-18T00:19:45.110Z,37.9608345,-121.9250031,5.67,1.97,md,9,153,0.4418,0.33,nc,nc72348981,2014-11-18T08:22:18.913Z,"2km NNE of Clayton, California",earthquake
2014-11-18T00:10:43.590Z,33.2505,-115.7045,4.41,1.69,ml,44,94,0.09608,0.18,ci,ci37062015,2014-11-18T22:41:51.110Z,"17km W of Niland, California",earthquake
